account_id,timestamp,amount_inr,channel,counterparty_id,direction,tx_location_lat,tx_location_lon,tx_location_city,tx_location_state,tx_location_country
ACC00197,2026-08-04T04:39:18.683272,4597.79,UPI_ECOM,MER0001,DEBIT,,,,,
ACC00197,2026-07-06T16:22:21.608479,3767.18,WALLET,MER0035,DEBIT,,,,,
ACC00197,2026-08-15T17:16:27.154868,8735.83,WALLET,MER0000,DEBIT,,,,,
ACC00197,2026-08-30T01:32:18.051391,3405.44,CARD_POS,MER0030,DEBIT,,,,,
ACC00197,2026-07-15T03:11:18.947983,1407.43,CARD_POS,MER0037,DEBIT,,,,,
ACC00197,2026-08-07T01:45:20.488399,5623.2,CARD_ECOM,MER0030,DEBIT,,,,,
ACC00197,2026-08-12T16:35:12.233910,1690.94,CARD_ECOM,MER0021,DEBIT,,,,,
ACC00198,2026-08-17T20:50:43.441807,3248.05,WALLET,MER0013,DEBIT,,,,,
ACC00198,2026-07-20T13:58:01.144491,8389.34,UPI_ECOM,MER0038,DEBIT,,,,,
ACC00198,2026-08-16T13:57:42.148912,5302.91,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00198,2026-07-28T14:49:18.194172,7824.2,WALLET,MER0007,DEBIT,,,,,
ACC00198,2026-07-13T10:00:30.264009,5719.67,UPI_ECOM,MER0015,DEBIT,,,,,
ACC00198,2026-08-18T15:02:22.463232,5690.24,WALLET,MER0000,DEBIT,,,,,
ACC00198,2026-08-29T21:15:08.164687,3673.11,UPI_ECOM,MER0003,DEBIT,,,,,
ACC00198,2026-07-17T11:42:48.154527,5878.1,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00199,2026-08-05T00:17:25.267240,359.07,WALLET,MER0004,DEBIT,,,,,
ACC00199,2026-06-23T20:14:09.492822,2645.84,WALLET,MER0039,DEBIT,,,,,
ACC00199,2026-07-23T08:22:07.146778,4803.53,CARD_POS,MER0035,DEBIT,,,,,
ACC00199,2026-06-12T10:32:58.461600,2356.68,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00200,2026-08-01T01:47:24.337828,1065.92,CARD_POS,MER0036,DEBIT,,,,,
ACC00200,2026-07-18T07:31:35.770275,4427.25,UPI_ECOM,MER0021,DEBIT,,,,,
ACC00200,2026-06-06T01:16:00.567206,1049.55,CARD_ECOM,MER0037,DEBIT,,,,,
ACC00200,2026-08-06T11:24:55.461853,7384.35,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00200,2026-06-17T16:00:02.775421,3375.89,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00200,2026-08-03T03:39:30.990277,8255.56,UPI_ECOM,MER0015,DEBIT,,,,,
ACC00200,2026-08-29T07:17:41.523451,807.55,CARD_POS,MER0018,DEBIT,,,,,
ACC00200,2026-06-10T12:57:12.840860,1444.71,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00200,2026-07-17T04:59:23.928800,7614.34,CARD_POS,MER0024,DEBIT,,,,,
ACC00200,2026-08-27T21:57:58.306959,7054.15,CARD_ECOM,MER0002,DEBIT,,,,,
ACC00200,2026-07-08T07:51:18.415104,4747.73,CARD_POS,MER0002,DEBIT,,,,,
ACC00201,2026-07-12T08:26:59.358438,6792.29,CARD_ECOM,MER0020,DEBIT,,,,,
ACC00201,2026-06-17T00:46:42.790025,8813.36,WALLET,MER0010,DEBIT,,,,,
ACC00201,2026-08-02T16:08:51.469627,5859.01,UPI_ECOM,MER0012,DEBIT,,,,,
ACC00201,2026-08-11T10:14:39.085852,8473.02,WALLET,MER0000,DEBIT,,,,,
ACC00201,2026-08-21T03:10:05.287162,3302.29,UPI_ECOM,MER0000,DEBIT,,,,,
ACC00201,2026-08-27T08:03:11.679465,8169.03,CARD_POS,MER0038,DEBIT,,,,,
ACC00202,2026-08-14T23:17:25.836200,4936.3,CARD_POS,MER0010,DEBIT,,,,,
ACC00202,2026-08-23T22:11:43.351475,4051.69,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00202,2026-06-18T05:36:57.893418,4514.21,WALLET,MER0009,DEBIT,,,,,
ACC00202,2026-07-22T01:37:32.528896,1493.93,UPI_ECOM,MER0001,DEBIT,,,,,
ACC00202,2026-08-23T10:42:11.974002,7989.27,CARD_POS,MER0018,DEBIT,,,,,
ACC00202,2026-08-01T08:50:47.415952,3437.8,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00202,2026-07-01T05:11:26.275768,6142.13,WALLET,MER0006,DEBIT,,,,,
ACC00202,2026-07-26T10:45:07.736316,6337.58,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00202,2026-08-15T14:38:32.108955,8529.67,WALLET,MER0005,DEBIT,,,,,
ACC00202,2026-06-18T08:55:00.873342,2525.16,UPI_ECOM,MER0024,DEBIT,,,,,
ACC00202,2026-07-30T01:40:35.425494,1908.44,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00203,2026-06-22T02:46:30.419240,4728.5,WALLET,MER0005,DEBIT,,,,,
ACC00203,2026-06-19T13:38:14.104798,6101.19,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00203,2026-08-05T19:47:16.011885,4692.94,CARD_ECOM,MER0002,DEBIT,,,,,
ACC00203,2026-07-06T07:47:41.101382,8941.09,CARD_POS,MER0021,DEBIT,,,,,
ACC00203,2026-06-09T00:23:48.575067,977.95,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00203,2026-08-05T17:28:36.890749,5272.41,WALLET,MER0029,DEBIT,,,,,
ACC00203,2026-07-05T19:44:55.325348,1977.92,WALLET,MER0008,DEBIT,,,,,
ACC00203,2026-06-03T00:09:07.606590,5345.16,WALLET,MER0034,DEBIT,,,,,
ACC00203,2026-07-15T21:37:57.274843,4948.17,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00203,2026-08-18T15:15:21.933917,3846.28,UPI_ECOM,MER0021,DEBIT,,,,,
ACC00203,2026-07-21T09:09:01.534581,6082.22,UPI_ECOM,MER0026,DEBIT,,,,,
ACC00204,2026-08-12T19:40:56.258467,6602.53,CARD_POS,MER0034,DEBIT,,,,,
ACC00204,2026-08-27T19:35:29.439765,4750.05,WALLET,MER0036,DEBIT,,,,,
ACC00204,2026-06-07T20:41:17.001486,6432.83,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00204,2026-06-23T06:18:10.546662,8386.26,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00204,2026-07-24T23:49:47.157677,4502.24,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00204,2026-06-05T10:32:55.479469,1319.83,WALLET,MER0002,DEBIT,,,,,
ACC00204,2026-07-13T03:56:32.679890,5660.61,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00204,2026-06-20T21:16:25.229013,6247.4,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00205,2026-07-07T22:51:59.941924,3984.05,CARD_ECOM,MER0029,DEBIT,,,,,
ACC00205,2026-06-11T13:47:26.555360,2987.94,WALLET,MER0027,DEBIT,,,,,
ACC00205,2026-07-01T18:11:09.939025,4367.24,CARD_POS,MER0037,DEBIT,,,,,
ACC00205,2026-07-21T18:40:11.297271,7309.31,WALLET,MER0006,DEBIT,,,,,
ACC00206,2026-08-26T07:52:59.975595,7494.3,CARD_POS,MER0006,DEBIT,,,,,
ACC00206,2026-07-28T04:40:34.353320,1294.62,CARD_ECOM,MER0033,DEBIT,,,,,
ACC00206,2026-07-24T14:33:42.847701,2219.58,CARD_ECOM,MER0011,DEBIT,,,,,
ACC00206,2026-07-24T22:22:02.021464,1327.85,WALLET,MER0020,DEBIT,,,,,
ACC00206,2026-08-20T11:36:08.380080,8519.81,WALLET,MER0011,DEBIT,,,,,
ACC00206,2026-07-08T12:19:58.993565,3594.1,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00206,2026-08-05T15:48:48.250409,4100.76,UPI_ECOM,MER0003,DEBIT,,,,,
ACC00206,2026-08-26T22:42:54.471373,2972.0,WALLET,MER0024,DEBIT,,,,,
ACC00206,2026-06-05T15:07:50.865352,5844.3,WALLET,MER0000,DEBIT,,,,,
ACC00206,2026-07-07T13:59:12.177707,3476.43,UPI_ECOM,MER0003,DEBIT,,,,,
ACC00206,2026-07-14T22:43:36.679946,1526.56,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00207,2026-07-08T07:55:42.755662,1006.94,WALLET,MER0004,DEBIT,,,,,
ACC00207,2026-07-21T15:35:56.522673,8301.67,CARD_ECOM,MER0001,DEBIT,,,,,
ACC00207,2026-06-20T01:47:11.718574,4434.85,UPI_ECOM,MER0011,DEBIT,,,,,
ACC00208,2026-07-08T01:43:22.682996,8944.02,CARD_ECOM,MER0030,DEBIT,,,,,
ACC00208,2026-07-31T16:39:54.513873,6279.72,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00208,2026-06-06T08:23:51.458198,6784.12,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00208,2026-07-26T18:39:35.399962,5839.73,WALLET,MER0026,DEBIT,,,,,
ACC00208,2026-07-27T08:26:18.721866,2373.47,CARD_ECOM,MER0039,DEBIT,,,,,
ACC00208,2026-06-16T14:45:46.823951,4221.13,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00209,2026-08-03T02:28:23.970095,978.59,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00209,2026-06-25T23:46:49.131231,6158.46,CARD_ECOM,MER0037,DEBIT,,,,,
ACC00209,2026-08-20T04:57:15.958991,4096.16,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00209,2026-08-22T19:42:47.785681,774.3,WALLET,MER0016,DEBIT,,,,,
ACC00209,2026-07-30T21:27:56.319187,5481.23,CARD_ECOM,MER0024,DEBIT,,,,,
ACC00209,2026-08-05T08:24:53.869784,7676.12,CARD_POS,MER0010,DEBIT,,,,,
ACC00209,2026-08-06T02:19:09.036114,5464.86,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00209,2026-07-22T06:19:16.959678,4538.84,CARD_POS,MER0014,DEBIT,,,,,
ACC00209,2026-06-24T14:50:14.252155,6675.12,UPI_ECOM,MER0039,DEBIT,,,,,
ACC00210,2026-07-05T07:29:58.576169,4515.48,CARD_ECOM,MER0012,DEBIT,,,,,
ACC00210,2026-07-31T21:47:02.402912,8147.23,CARD_POS,MER0003,DEBIT,,,,,
ACC00210,2026-07-21T01:52:49.073677,1971.53,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00210,2026-06-20T05:42:23.194106,7209.55,WALLET,MER0006,DEBIT,,,,,
ACC00210,2026-06-25T22:09:22.642134,5978.84,WALLET,MER0011,DEBIT,,,,,
ACC00210,2026-07-16T21:01:46.177015,1077.81,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00211,2026-07-23T15:35:57.131853,7594.87,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00211,2026-08-27T12:04:47.951360,7415.83,CARD_ECOM,MER0024,DEBIT,,,,,
ACC00211,2026-07-08T16:44:38.912544,8406.09,CARD_POS,MER0031,DEBIT,,,,,
ACC00211,2026-06-29T17:35:10.378582,7468.98,WALLET,MER0029,DEBIT,,,,,
ACC00211,2026-07-22T10:16:39.802323,7226.05,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00211,2026-08-03T13:12:54.470369,5940.96,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00211,2026-08-29T06:06:44.850704,1112.31,CARD_ECOM,MER0020,DEBIT,,,,,
ACC00211,2026-07-17T11:23:42.126536,4038.12,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00211,2026-07-23T02:50:12.428276,8097.35,CARD_POS,MER0031,DEBIT,,,,,
ACC00211,2026-07-14T03:12:54.217025,305.81,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00211,2026-07-02T18:53:22.230616,7980.88,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00212,2026-07-20T01:08:24.633954,3995.15,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00212,2026-08-28T14:53:10.317269,6123.61,CARD_POS,MER0025,DEBIT,,,,,
ACC00212,2026-07-06T22:32:46.005067,4002.7,WALLET,MER0034,DEBIT,,,,,
ACC00212,2026-07-18T00:34:49.650625,1179.81,WALLET,MER0006,DEBIT,,,,,
ACC00212,2026-06-24T10:56:57.468887,2365.66,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00212,2026-08-09T17:20:08.192583,6764.78,WALLET,MER0032,DEBIT,,,,,
ACC00212,2026-06-15T01:18:01.614466,5178.3,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00212,2026-08-15T04:50:57.344080,4160.99,CARD_POS,MER0034,DEBIT,,,,,
ACC00213,2026-06-26T15:01:39.647029,2311.51,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00213,2026-06-11T03:05:33.605984,5993.83,CARD_POS,MER0033,DEBIT,,,,,
ACC00213,2026-06-20T11:45:52.887953,1439.53,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00213,2026-08-14T07:16:30.576137,1625.73,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00213,2026-07-16T15:57:52.861423,1645.68,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00213,2026-08-16T11:00:27.564419,2763.99,CARD_POS,MER0010,DEBIT,,,,,
ACC00213,2026-06-18T22:07:50.916597,3978.69,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00214,2026-08-12T12:51:15.433759,2703.84,WALLET,MER0029,DEBIT,,,,,
ACC00214,2026-06-17T09:19:25.841141,1073.77,WALLET,MER0007,DEBIT,,,,,
ACC00214,2026-08-05T09:53:05.401859,3975.31,UPI_ECOM,MER0000,DEBIT,,,,,
ACC00214,2026-07-28T08:58:19.391165,4817.26,WALLET,MER0031,DEBIT,,,,,
ACC00214,2026-08-05T15:09:42.574603,7902.42,WALLET,MER0015,DEBIT,,,,,
ACC00214,2026-08-02T22:14:42.532862,7579.07,CARD_ECOM,MER0002,DEBIT,,,,,
ACC00214,2026-07-23T01:09:00.449439,3616.15,WALLET,MER0028,DEBIT,,,,,
ACC00214,2026-06-08T04:54:23.117625,953.94,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00214,2026-07-01T06:38:46.138326,8062.42,WALLET,MER0036,DEBIT,,,,,
ACC00214,2026-06-06T12:21:43.101105,8503.98,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00214,2026-06-18T16:55:18.700303,448.17,CARD_ECOM,MER0009,DEBIT,,,,,
ACC00215,2026-08-06T09:17:14.816517,2504.06,UPI_ECOM,MER0000,DEBIT,,,,,
ACC00215,2026-08-26T05:57:49.267865,8941.99,CARD_ECOM,MER0025,DEBIT,,,,,
ACC00215,2026-07-05T11:11:46.551963,3572.02,WALLET,MER0019,DEBIT,,,,,
ACC00215,2026-08-22T10:50:38.532704,8055.34,CARD_POS,MER0036,DEBIT,,,,,
ACC00215,2026-08-15T05:19:16.988414,6484.15,CARD_POS,MER0032,DEBIT,,,,,
ACC00215,2026-06-13T04:09:44.696536,3535.28,CARD_POS,MER0023,DEBIT,,,,,
ACC00215,2026-07-12T08:25:46.338245,6628.31,CARD_POS,MER0033,DEBIT,,,,,
ACC00215,2026-06-12T06:22:16.843860,2610.07,UPI_ECOM,MER0011,DEBIT,,,,,
ACC00216,2026-08-06T19:43:58.543077,5984.93,CARD_POS,MER0033,DEBIT,,,,,
ACC00216,2026-08-24T07:18:10.165186,5139.07,CARD_POS,MER0010,DEBIT,,,,,
ACC00216,2026-08-29T23:50:48.588397,4975.01,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00216,2026-06-19T10:16:13.983781,2501.85,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00216,2026-08-04T01:20:21.363682,3558.99,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00216,2026-07-18T09:18:08.254473,8646.61,CARD_ECOM,MER0013,DEBIT,,,,,
ACC00216,2026-07-04T22:48:19.250039,6466.75,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00216,2026-08-08T03:35:07.392488,5778.1,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00216,2026-08-14T22:15:04.197068,8687.85,CARD_ECOM,MER0019,DEBIT,,,,,
ACC00216,2026-07-18T01:20:01.642821,7163.96,UPI_ECOM,MER0026,DEBIT,,,,,
ACC00216,2026-07-15T16:31:25.700206,4071.54,WALLET,MER0013,DEBIT,,,,,
ACC00217,2026-07-08T05:17:22.041600,5320.77,WALLET,MER0007,DEBIT,,,,,
ACC00217,2026-07-24T12:34:15.099217,1377.06,UPI_ECOM,MER0003,DEBIT,,,,,
ACC00217,2026-08-03T21:39:18.627402,2316.21,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00217,2026-06-12T02:29:19.322321,1155.1,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00217,2026-06-17T01:23:43.343454,3373.6,WALLET,MER0038,DEBIT,,,,,
ACC00217,2026-06-04T03:49:33.670303,5484.28,UPI_ECOM,MER0010,DEBIT,,,,,
ACC00218,2026-07-25T18:41:34.724909,1961.23,UPI_ECOM,MER0039,DEBIT,,,,,
ACC00218,2026-06-07T07:40:57.556217,6844.06,WALLET,MER0028,DEBIT,,,,,
ACC00218,2026-08-02T09:06:51.033301,6925.43,CARD_POS,MER0004,DEBIT,,,,,
ACC00218,2026-08-17T22:26:15.599714,4075.48,CARD_POS,MER0032,DEBIT,,,,,
ACC00219,2026-08-28T21:56:51.944619,4702.46,WALLET,MER0016,DEBIT,,,,,
ACC00219,2026-07-08T04:54:34.187710,2235.62,WALLET,MER0031,DEBIT,,,,,
ACC00219,2026-07-05T22:43:32.039963,6568.02,WALLET,MER0005,DEBIT,,,,,
ACC00220,2026-06-25T07:39:44.928199,4476.78,CARD_POS,MER0022,DEBIT,,,,,
ACC00220,2026-07-08T18:03:28.499188,8430.84,CARD_POS,MER0001,DEBIT,,,,,
ACC00220,2026-08-07T15:40:30.991025,7450.63,UPI_ECOM,MER0003,DEBIT,,,,,
ACC00220,2026-06-30T14:45:36.399342,4518.01,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00220,2026-06-28T20:16:42.316270,5638.87,CARD_ECOM,MER0020,DEBIT,,,,,
ACC00220,2026-08-09T23:24:37.861710,8515.24,WALLET,MER0013,DEBIT,,,,,
ACC00220,2026-06-03T08:36:19.797110,3802.64,CARD_POS,MER0009,DEBIT,,,,,
ACC00221,2026-07-25T14:23:55.262122,7748.51,UPI_ECOM,MER0030,DEBIT,,,,,
ACC00221,2026-07-28T15:58:42.255089,8722.29,CARD_ECOM,MER0021,DEBIT,,,,,
ACC00221,2026-08-02T13:09:57.222187,3856.25,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00221,2026-07-19T08:53:31.425062,2970.03,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00222,2026-06-28T08:52:30.727894,4226.65,UPI_ECOM,MER0001,DEBIT,,,,,
ACC00222,2026-06-18T02:48:32.513661,5299.22,CARD_ECOM,MER0006,DEBIT,,,,,
ACC00222,2026-08-15T03:00:29.542815,4107.42,WALLET,MER0006,DEBIT,,,,,
ACC00222,2026-06-07T03:55:09.975232,3113.41,WALLET,MER0034,DEBIT,,,,,
ACC00222,2026-07-22T15:15:37.985460,8071.19,CARD_POS,MER0028,DEBIT,,,,,
ACC00222,2026-06-17T16:20:08.503540,5337.16,WALLET,MER0023,DEBIT,,,,,
ACC00222,2026-08-27T23:12:47.605254,3811.62,CARD_POS,MER0005,DEBIT,,,,,
ACC00222,2026-06-09T12:37:45.615177,8117.6,CARD_POS,MER0017,DEBIT,,,,,
ACC00222,2026-07-09T01:26:56.915418,7991.88,CARD_POS,MER0022,DEBIT,,,,,
ACC00222,2026-08-24T11:29:10.524552,2825.31,CARD_ECOM,MER0025,DEBIT,,,,,
ACC00222,2026-08-02T07:05:22.389238,2293.22,UPI_ECOM,MER0000,DEBIT,,,,,
ACC00222,2026-07-30T03:42:22.930950,3881.68,UPI_ECOM,MER0017,DEBIT,,,,,
ACC00223,2026-08-31T06:58:16.720635,6126.66,WALLET,MER0021,DEBIT,,,,,
ACC00223,2026-07-02T22:51:58.388583,2622.46,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00223,2026-07-06T06:24:47.800633,4617.5,CARD_ECOM,MER0029,DEBIT,,,,,
ACC00223,2026-07-14T20:27:41.302134,3045.15,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00223,2026-07-13T14:55:09.131055,6508.64,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00223,2026-07-03T03:56:35.181554,1237.12,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00223,2026-06-29T01:32:45.960191,4277.38,CARD_POS,MER0033,DEBIT,,,,,
ACC00223,2026-08-23T16:24:54.246997,8131.27,CARD_ECOM,MER0015,DEBIT,,,,,
ACC00224,2026-06-02T09:53:34.481497,3686.01,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00224,2026-06-18T21:11:58.552163,5184.01,CARD_POS,MER0001,DEBIT,,,,,
ACC00224,2026-07-10T21:45:12.245253,3731.7,WALLET,MER0023,DEBIT,,,,,
ACC00224,2026-07-31T10:57:10.052059,5279.7,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00224,2026-07-03T00:40:44.356006,6371.45,CARD_POS,MER0004,DEBIT,,,,,
ACC00224,2026-07-13T16:19:50.764291,7010.86,WALLET,MER0032,DEBIT,,,,,
ACC00224,2026-06-19T08:04:38.054471,2727.25,CARD_POS,MER0020,DEBIT,,,,,
ACC00224,2026-06-04T07:06:06.055856,4812.8,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00224,2026-07-13T23:02:22.507667,501.93,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00224,2026-08-07T23:10:23.743841,4090.57,WALLET,MER0031,DEBIT,,,,,
ACC00225,2026-07-11T17:12:09.283067,2884.88,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00225,2026-06-17T21:01:41.985322,7530.59,UPI_ECOM,MER0013,DEBIT,,,,,
ACC00225,2026-06-13T11:12:41.979745,7057.95,WALLET,MER0029,DEBIT,,,,,
ACC00225,2026-07-29T18:38:27.077884,4831.21,CARD_POS,MER0038,DEBIT,,,,,
ACC00225,2026-08-23T12:10:26.336545,2634.1,UPI_ECOM,MER0015,DEBIT,,,,,
ACC00225,2026-08-30T23:02:39.624111,865.58,WALLET,MER0016,DEBIT,,,,,
ACC00225,2026-08-24T01:03:34.522020,1592.18,CARD_POS,MER0024,DEBIT,,,,,
ACC00226,2026-06-11T20:32:31.980017,8567.69,WALLET,MER0019,DEBIT,,,,,
ACC00226,2026-08-15T11:55:12.737791,4674.14,CARD_POS,MER0036,DEBIT,,,,,
ACC00226,2026-08-27T06:32:49.846347,1120.54,WALLET,MER0014,DEBIT,,,,,
ACC00226,2026-08-14T01:08:48.683206,6818.14,CARD_POS,MER0021,DEBIT,,,,,
ACC00226,2026-08-17T04:57:20.067920,7045.02,UPI_ECOM,MER0038,DEBIT,,,,,
ACC00226,2026-07-08T18:47:53.989597,2467.65,WALLET,MER0000,DEBIT,,,,,
ACC00226,2026-08-06T01:48:11.504863,6953.72,CARD_POS,MER0037,DEBIT,,,,,
ACC00226,2026-06-25T17:45:41.349834,5823.21,WALLET,MER0038,DEBIT,,,,,
ACC00226,2026-07-31T09:59:24.913707,2280.17,WALLET,MER0013,DEBIT,,,,,
ACC00226,2026-08-12T20:22:26.214428,5018.23,UPI_ECOM,MER0013,DEBIT,,,,,
ACC00226,2026-08-12T05:30:48.863693,5392.36,WALLET,MER0001,DEBIT,,,,,
ACC00226,2026-08-22T01:59:18.780707,1272.19,UPI_ECOM,MER0010,DEBIT,,,,,
ACC00227,2026-06-21T20:06:36.998467,6627.12,CARD_POS,MER0027,DEBIT,,,,,
ACC00227,2026-06-28T21:03:04.554103,4638.25,CARD_POS,MER0031,DEBIT,,,,,
ACC00227,2026-07-16T05:43:16.386531,8899.7,WALLET,MER0031,DEBIT,,,,,
ACC00227,2026-07-26T15:37:17.987117,7173.71,UPI_ECOM,MER0017,DEBIT,,,,,
ACC00227,2026-07-25T15:36:08.926670,2010.03,WALLET,MER0004,DEBIT,,,,,
ACC00227,2026-06-18T13:46:10.973337,7780.58,WALLET,MER0012,DEBIT,,,,,
ACC00227,2026-07-12T09:51:55.310002,4398.56,UPI_ECOM,MER0013,DEBIT,,,,,
ACC00227,2026-08-15T17:06:52.749910,6406.44,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00227,2026-08-20T08:14:52.348458,1085.55,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00227,2026-08-13T01:44:39.147686,1216.22,CARD_POS,MER0034,DEBIT,,,,,
ACC00228,2026-08-05T13:50:51.687749,5401.29,CARD_POS,MER0025,DEBIT,,,,,
ACC00228,2026-07-23T23:22:07.352701,4397.64,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00228,2026-07-28T13:18:35.137904,3119.28,WALLET,MER0025,DEBIT,,,,,
ACC00229,2026-06-23T16:22:15.857512,3416.88,WALLET,MER0026,DEBIT,,,,,
ACC00229,2026-06-17T23:18:15.141412,2514.22,WALLET,MER0000,DEBIT,,,,,
ACC00229,2026-08-20T01:34:15.265413,1852.99,CARD_POS,MER0002,DEBIT,,,,,
ACC00229,2026-07-29T03:47:43.787040,4678.65,CARD_ECOM,MER0017,DEBIT,,,,,
ACC00229,2026-08-22T18:15:54.649254,594.39,CARD_POS,MER0018,DEBIT,,,,,
ACC00229,2026-07-30T01:08:55.376861,1922.4,CARD_POS,MER0018,DEBIT,,,,,
ACC00229,2026-07-03T03:11:54.924925,4354.25,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00229,2026-06-14T06:26:48.518806,4396.51,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00229,2026-07-27T00:07:43.590336,1893.84,WALLET,MER0039,DEBIT,,,,,
ACC00229,2026-06-04T10:03:38.939319,8437.92,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00229,2026-07-24T18:20:25.871102,5590.37,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00230,2026-06-24T06:41:50.993363,5487.9,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00230,2026-07-29T01:38:52.090287,541.65,WALLET,MER0021,DEBIT,,,,,
ACC00230,2026-07-08T12:03:23.840428,8904.89,UPI_ECOM,MER0015,DEBIT,,,,,
ACC00230,2026-06-26T02:51:28.769317,5557.53,CARD_POS,MER0008,DEBIT,,,,,
ACC00230,2026-08-08T01:13:04.247755,8391.48,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00230,2026-06-11T15:57:22.227642,6271.76,WALLET,MER0023,DEBIT,,,,,
ACC00230,2026-07-27T22:31:24.224867,875.4,CARD_ECOM,MER0013,DEBIT,,,,,
ACC00231,2026-06-10T11:27:31.664950,914.04,WALLET,MER0014,DEBIT,,,,,
ACC00231,2026-07-03T09:35:24.407150,7763.35,CARD_ECOM,MER0031,DEBIT,,,,,
ACC00232,2026-07-13T05:43:27.682880,6977.56,CARD_POS,MER0024,DEBIT,,,,,
ACC00232,2026-08-03T12:48:02.655995,8736.6,CARD_POS,MER0033,DEBIT,,,,,
ACC00232,2026-06-22T08:26:16.839750,3480.77,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00232,2026-08-09T08:32:49.650928,1765.04,CARD_POS,MER0013,DEBIT,,,,,
ACC00232,2026-07-28T01:36:25.651275,6178.75,CARD_ECOM,MER0022,DEBIT,,,,,
ACC00232,2026-08-31T10:11:15.499926,2623.06,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00232,2026-07-26T04:18:05.343580,2294.59,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00233,2026-07-17T02:22:18.315074,6144.33,CARD_POS,MER0006,DEBIT,,,,,
ACC00233,2026-08-18T13:50:02.806607,7094.56,CARD_ECOM,MER0028,DEBIT,,,,,
